Nom,URL,Image,Nom Commercial,Code DCI,Forme,Dosage,Conditionnement,Type,Liste,Pays,Tarif de référence,PPA
,https://www.pharmnet-dz.com//medic.aspx?id=1026,,SANDIMMUN,05B048,CAPS.,Cliquez ici,B/50,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,0 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1033,,SANDIMMUN,05B082,CAPS.,Cliquez ici,B/50,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,0 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1020,,SANDIMMUN,05B045,SOL. INJ.,Cliquez ici,B/10FL./1ML,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4297,,SANDIMMUN NEORAL,05B049,CAPS.,Cliquez ici,B/50,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,0 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=4295,,SANDIMMUN NEORAL,05B048,CAPS.,Cliquez ici,B/50,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,0 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=4296,,SANDIMMUN NEORAL,05B082,CAPS.,Cliquez ici,B/50,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,0 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3827,,SANDOSTATINE,09P109,SOL. INJ.,Cliquez ici,B/6 AMP DE 1ML,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,FRANCE,8874.9 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3826,,SANDOSTATINE,09P071,SOL. INJ.,Cliquez ici,B/6 AMP,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,FRANCE,8875 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3828,,SANDOSTATINE,09P110,SOL. INJ.,Cliquez ici,B/6 AMP DE 1ML,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,FRANCE,9468 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2467,,SANMIGRAN,15B022,COMP. PELLI.,Cliquez ici,B/50,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",FRANCE,0 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2889,,SAPBRIDATE,10F051,COMP. PELLI.,Cliquez ici,B/20,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,182 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=906,,UBACTIVE,04B040,COMP. PELLI.,Cliquez ici,B/20,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,120 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2732,,UBACTIVE,04B010,COMP. PELLI.,Cliquez ici,B/20,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,157 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=928,,UBACTIVE,04B044,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,235.5 DA,212.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=5728,,UDINE,01A047,COMP. PELLI.,Cliquez ici,B/15,Prod locale : Oui,"BETAMETHASONE novagenerics®  2 mg,  comprimé dispersible sécable boite de 20",ALGERIE,90 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=242,,ULTIMOX,13G050,COMP. PELLI.,Cliquez ici,B/12,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,392.64 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1874,,ULTRAGENT,13A005,SOL. INJ.,Cliquez ici,B/1,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,JORDANIE,61 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2923,,ULTRA-LEVURE,10H133,PDRE. SOL. BUV.,Cliquez ici,B/14 SACHETS,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,FRANCE,0 DA,204.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2922,,ULTRA-LEVURE,10H132,GLES.,Cliquez ici,B/10,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,FRANCE,0 DA,283.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=775,,ULTRALINC,13D026,SOL. INJ.,Cliquez ici,B/1 AMP,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,JORDANIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=583,,ULTRAVIST 300,08C055,SOL. INJ.,Cliquez ici,B/1FL.  DE 50ML - B/1FL.  DE 100 ML - B/10FL.  DE 50ML - B/10FL.  DE 100ML,Prod locale : Non,HEXABRIX 320 I=320MG/ML SOL INJ INTRA-VASC. - INTRA-UTERINE -INTRA-ARTICULAIRE FL 20ML- 50ML -100ML,ALLEMAGNE,1616 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=584,,ULTRAVIST 370,08C056,SOL. INJ.,Cliquez ici,B/1FL.  DE 50ML - B/1FL.  DE 100 ML - B/10FL.  DE 50ML - B/10FL.  DE 100ML,Prod locale : Non,HEXABRIX 320 I=320MG/ML SOL INJ INTRA-VASC. - INTRA-UTERINE -INTRA-ARTICULAIRE FL 20ML- 50ML -100ML,ALLEMAGNE,0 DA,2235.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3742,,UMULINE NPH,14B193,SUSP. INJ.,Cliquez ici,B/1FL/10ML,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALLEMAGNE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3745,,UMULINE PROFIL 30,14B196,SUSP. INJ.,Cliquez ici,B/5 CART. 3ML,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,SUISSE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3737,,UMULINE PROFIL 30,14B192,SUSP. INJ.,Cliquez ici,B/1FL DE 10ML,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALLEMAGNE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3732,,UMULINE RAPIDE,14B153,SOL. INJ.,Cliquez ici,B/5 CART. DE 3 ML,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,SUISSE,2614.61 DA,-- DA
,https://www.pharmnet-dz.com//medic.aspx?id=3299,,UMULINE RAPIDE,14B197,SOL. INJ.,Cliquez ici,FL/10ML,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALLEMAGNE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3419,,UN-ALFA,14H089,CAPS.,Cliquez ici,B/30,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,FRANCE,0 DA,587.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3418,,UN-ALFA,14H088,CAPS.,Cliquez ici,B/30,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,FRANCE,0 DA,1352.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=4078,,UNICAINE,02C019,SOL. INJ.,Cliquez ici,B/10AMP DE 5ML,Prod locale : Non,ATACURE 10MG/ML (50MG/5ML) SOL. INJ. IV B/05AMP DE 5ML,TUNISIE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4073,,UNICAINE 1%,02C018,SOL. INJ.,Cliquez ici,B/50 AMP. DE 10ML,Prod locale : Non,ATACURE 10MG/ML (50MG/5ML) SOL. INJ. IV B/05AMP DE 5ML,TUNISIE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1895,,UNILEXIN,13B010,COMP. PELLI.,Cliquez ici,B/20,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,JORDANIE,556 DA,586.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1480,,UNIRETIC,06H094,COMP.,Cliquez ici,B/20,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,JORDANIE,137 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2518,,UPTONIC,16A001,COMP. PELLI.,Cliquez ici,B/60,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ITALIE,285 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1193,,URICARE,25E058,GRLES. SOL. BUV.,Cliquez ici,B/01 SACHET,Prod locale : Oui,ERECTA 50MG   COMPRIME PELLICULE  B/10,ALGERIE,761.07 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1395,,URICLAR,21B007,COMP.,Cliquez ici,B/50,Prod locale : Oui,ACTEMRA   20MG/ML/FLACON  CONCENTRE POUR SOLUTION A DILUER POUR PERFUSION IV  BOITE DE 1 FLACON DE  20ml( 400 mg/20ml),ITALIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1399,,URICLAR,21B008,COMP.,Cliquez ici,B/28,Prod locale : Oui,ACTEMRA   20MG/ML/FLACON  CONCENTRE POUR SOLUTION A DILUER POUR PERFUSION IV  BOITE DE 1 FLACON DE  20ml( 400 mg/20ml),ITALIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4654,,URILAX,25P068,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,ERECTA 50MG   COMPRIME PELLICULE  B/10,ALGERIE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1238,,URO 3000 GLYCOCOLLE AGUETTANT,26A007,SOL.,Cliquez ici,B/4 POCH. DE 3000ML,Prod locale : Oui,ALCOOL CHIRURGICAL 70° SOL. USAGE EXTERNE FL./100ML,FRANCE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3398,,"URO 3000CHLORURE DE SODIUM 0,9%",14G170,SOL.,Cliquez ici,CARTON DE 4 POCH. EN PVC DE 3L,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,FRANCE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=368,,UROBACID,13K229,COMP. PELLI.,Cliquez ici,B/14,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,AUTRICHE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=31,,UROMITEXAN,05J149,SOL. INJ.,Cliquez ici,B/05AMP. DE 4ML,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),ALLEMAGNE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1188,,UROPIMID,25E011,GLES.,Cliquez ici,B/20,Prod locale : Oui,ERECTA 50MG   COMPRIME PELLICULE  B/10,ITALIE,462 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2796,,USENIL,04B031,SUPPO.,Cliquez ici,B/08,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,108.4 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=292,,VAAMOX ADULTE,13G182,PDRE. SOL. INJ.,Cliquez ici,B/01FL. DE PDRE.,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,TUNISIE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=233,,VAAMOX ENFANT ET NOURRISSON,13G049,PDRE. SOL. INJ.,Cliquez ici,B/1FL. DE PDRE.,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,TUNISIE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3595,,VACCIN ANTI-ROUGEOLE,13U140,SOL. INJ.,Cliquez ici,B/50FL/10DOSES DE 10ML + 50FL DE SOLVANT DE 5ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,INDE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2277,,VAINCOR,16D100,COMP. PELLI.,Cliquez ici,B/7 - B/28,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,1638 DA,5600.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3089,,VALACLOR,06E166,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1380 DA,1597.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=194,,VALACLOR,06E146,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,700 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=199,,VALACLOR,06E147,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1380 DA,1597.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=4417,,VALACLOR PLUS,06E237,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,2190 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4302,,VALACLOR PLUS,06E238,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,2190 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4346,,VALACLOR PLUS,06E158,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,2190 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=5765,,VALAMLO ALEMBIC MAMI,06E258,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1500 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3090,,VALASTAN,06E166,COMP. PELLI.,Cliquez ici,B/28 - B/98,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1491.00 DA,1491.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=200,,VALASTAN,06E147,COMP. PELLI.,Cliquez ici,B/28 - B/98,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1491.00 DA,1491.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=5776,,VALCARD ALEMBIC MAMI,06E308,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1380 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3091,,VALEX,06E166,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1597.5 DA,1597.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2453,,VALIREC,15A092,SIROP,Cliquez ici,FL./150ML,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3493,,VALKINE,15A003,SOL. BUV.,Cliquez ici,FL./60ML AVEC SERINGUE DOSEUSE,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4278,,VALPROATE AFRO,15A003,SOL. BUV.,Cliquez ici,"FL 40ML,60ML,100ML PIPETTE GRADuée",Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3494,,VALPROATE DE SODIUM BGL,15A003,SOL. BUV.,Cliquez ici,B/1FL. DE 40ML + 1SERING. GRADUEE,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,0 DA,419.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2401,,VALPROCIDE GS CHRONO,15A043,COMP. SEC.,Cliquez ici,B/30,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3096,,VALSAN,06E166,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1597.5 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=206,,VALSAN,06E147,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1380 DA,1850.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3092,,VALSARTAL,06E166,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1597.5 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=202,,VALSARTAL,06E147,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1597.5 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3093,,VALSARTAN LDM,06E166,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1597.5 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=203,,VALSARTAN LDM,06E147,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1597.5 DA,1850.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3166,,VALSARTAN/ HYDROCHLOROTHIAZIDE LDM,06E237,COMP. PELLI.,Cliquez ici,B/28,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,2044 DA,2044.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3082,,VALSARTAN+HCTZ LDM,06E158,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,2190 DA,1850.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3094,,VALSIS,06E166,COMP. PELLI.,Cliquez ici,B/28,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1491 DA,1491.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=204,,VALSIS,06E147,COMP. PELLI.,Cliquez ici,B/28,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,1491 DA,1491.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2603,,VALZEPAM,16B028,COMP.,Cliquez ici,B/20,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2600,,VALZEPAM,16B025,SOL. INJ.,Cliquez ici,B/5,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2602,,VALZEPAM,16B027,COMP.,Cliquez ici,B/20,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=413,,VANCOLON,13N096,PDRE. SOL. INJ.,Cliquez ici,B/1FL. DE PDRE,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,EMIRATS ARABES UNIS,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3604,,VANCOMYCINE MYLAN,13X096,PDRE. SOL. INJ.,Cliquez ici,B/1FL.DE PDRE,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,FRANCE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=412,,VANCOMYCINE WYETH LEDERL,13N096,PDRE. SOL. INJ.,Cliquez ici,FL/10ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,FRANCE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2079,,VANTAMED,20A015,COMP.,Cliquez ici,B/20,Prod locale : Non,"CARBOMEX 0,05 SOL BUV FL/150ML +GOBLET DOSEUR DE 150 ML",SYRIE,110 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1349,,VAPORHUM,20E076,BAUME,Cliquez ici,POT/40G,Prod locale : Non,"CARBOMEX 0,05 SOL BUV FL/150ML +GOBLET DOSEUR DE 150 ML",ALGERIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=6267,,VARENOX,12B081,SOL. INJ.,Cliquez ici,"0,2 ml",Prod locale : Oui,ADCETRIS 50 MG / ML  POUDRE POUR SOLUTION A DILUER POUR PERFUSION  B/01 FLACON,ALGERIE,800 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=486,,WARTEC,07F155,CRÈME,Cliquez ici,T/5G,Prod locale : Oui,ADAFERIN GEL DERMIQUE 0.1%,ROYAUME UNI,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1503,,WAZTORON,06J107,COMP. PELLI.,Cliquez ici,B/60,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,390 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4478,,WILFACTIN,12J181,PDRE. SOL. INJ.,Cliquez ici,B/ 01 FLACON DE POUDRE DE 10 G + 01 FLACON DE SOL DE 10ML,Prod locale : Oui,ADCETRIS 50 MG / ML  POUDRE POUR SOLUTION A DILUER POUR PERFUSION  B/01 FLACON,FRANCE,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=699,,WINEX,13B201,COMP. PELLI.,Cliquez ici,B/08,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ARABIE SAOUDITE,960.53 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4232,,WIPACK,14G186,SOL. INJ.,Cliquez ici,"B/50 AMP, DE 10ML",Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALGERIE,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4231,,WIPACK,14G185,SOL. INJ.,Cliquez ici,B/50,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALGERIE,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=2045,,WORMAZOL,19B007,SUSP. BUV.,Cliquez ici,FL/30ML,Prod locale : Non,ABAVIR  300 MG CP PELL B/1  PILULIER DE 60,ARABIE SAOUDITE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4546,,WYSERIN,16A107,MICROGRANULES,Cliquez ici,B/30,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,391 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2086,,XABUMOL,20A016,SOL. BUV.,Cliquez ici,B/1FL. EN VERRE DE 125ML,Prod locale : Non,"CARBOMEX 0,05 SOL BUV FL/150ML +GOBLET DOSEUR DE 150 ML",ALGERIE,0 DA,159.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2370,,XALACOM,17C162,COLLY.,Cliquez ici,"FL./2,5ML",Prod locale : Oui,CROPINE 0.5% COLLY. EN SOL. FL./10ML,FRANCE,0 DA,1714.34 DA
,https://www.pharmnet-dz.com//medic.aspx?id=6285,,XALAPROST,17C127,COLLY. SOL.,Cliquez ici,FL/2.5ml,Prod locale : Oui,CROPINE 0.5% COLLY. EN SOL. FL./10ML,ALGERIE,N/A DA,802.68 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2363,,XALATAN,17C127,COLLY. SOL.,Cliquez ici,"F/2,5ML",Prod locale : Oui,CROPINE 0.5% COLLY. EN SOL. FL./10ML,BELGIQUE,1528.78 DA,1528.78 DA
,https://www.pharmnet-dz.com//medic.aspx?id=5735,,XALDOL,03F115,GLES.,Cliquez ici,BT/20,Prod locale : Oui,ATP NOVAGENERICS  30MG GLES.  B/30,ALGERIE,97 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1818,,XARELTO,12F159,COMP. PELLI.,Cliquez ici,B/05 - B/10 - B/30 - B/100,Prod locale : Oui,ADCETRIS 50 MG / ML  POUDRE POUR SOLUTION A DILUER POUR PERFUSION  B/01 FLACON,ALLEMAGNE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1819,,XARELTO,12F167,COMP. PELLI.,Cliquez ici,B/14 - B/42 - B/100,Prod locale : Oui,ADCETRIS 50 MG / ML  POUDRE POUR SOLUTION A DILUER POUR PERFUSION  B/01 FLACON,ALLEMAGNE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1820,,XARELTO,12F168,COMP. PELLI.,Cliquez ici,B/28 - B/100,Prod locale : Oui,ADCETRIS 50 MG / ML  POUDRE POUR SOLUTION A DILUER POUR PERFUSION  B/01 FLACON,ALLEMAGNE,0 DA,DA
